tick,population,speed,vision,size,hungry,fertility
20419,113,1.319201876,84.57243486,12.06166821,32.2379316,68.10373843
20420,113,1.319201876,84.57243486,12.06166821,32.2379316,68.10373843
20421,113,1.319201876,84.57243486,12.06166821,32.2379316,68.10373843
20422,113,1.319201876,84.57243486,12.06166821,32.2379316,68.10373843
20423,113,1.319201876,84.57243486,12.06166821,32.2379316,68.10373843
20424,113,1.319201876,84.57243486,12.06166821,32.2379316,68.10373843
20425,113,1.319201876,84.57243486,12.06166821,32.2379316,68.10373843
20426,112,1.318296613,84.633847,12.06025259,32.29927503,68.11343098
20427,112,1.318296613,84.633847,12.06025259,32.29927503,68.11343098
20428,112,1.318296613,84.633847,12.06025259,32.29927503,68.11343098
20429,112,1.318296613,84.633847,12.06025259,32.29927503,68.11343098
20430,112,1.318296613,84.633847,12.06025259,32.29927503,68.11343098
20431,112,1.318296613,84.633847,12.06025259,32.29927503,68.11343098
20432,112,1.318296613,84.633847,12.06025259,32.29927503,68.11343098
20433,112,1.318296613,84.633847,12.06025259,32.29927503,68.11343098
20434,112,1.318296613,84.633847,12.06025259,32.29927503,68.11343098
20435,112,1.318296613,84.633847,12.06025259,32.29927503,68.11343098
20436,112,1.318296613,84.633847,12.06025259,32.29927503,68.11343098
20437,112,1.318296613,84.633847,12.06025259,32.29927503,68.11343098
20438,112,1.318296613,84.633847,12.06025259,32.29927503,68.11343098
20439,112,1.318296613,84.633847,12.06025259,32.29927503,68.11343098
20440,111,1.31964713,84.52057384,12.03651806,32.29484864,68.0329397
20441,111,1.31964713,84.52057384,12.03651806,32.29484864,68.0329397
20442,111,1.31964713,84.52057384,12.03651806,32.29484864,68.0329397
20443,111,1.31964713,84.52057384,12.03651806,32.29484864,68.0329397
20444,111,1.319527359,84.48632742,12.02956406,32.27734655,68.01044311
20445,111,1.319527359,84.48632742,12.02956406,32.27734655,68.01044311
20446,111,1.319527359,84.48632742,12.02956406,32.27734655,68.01044311
20447,111,1.319527359,84.48632742,12.02956406,32.27734655,68.01044311
20448,112,1.319013855,84.54237845,12.02789818,32.25646434,68.13898198
20449,113,1.31986208,84.51188464,12.0151299,32.22480234,68.15696926
20450,112,1.321499827,84.43254184,11.99343542,32.21269307,68.10791037
20451,113,1.320745321,84.4101763,11.99840021,32.20502529,68.10413164
20452,113,1.320745321,84.4101763,11.99840021,32.20502529,68.10413164
20453,113,1.320745321,84.4101763,11.99840021,32.20502529,68.10413164
20454,113,1.320745321,84.4101763,11.99840021,32.20502529,68.10413164
20455,113,1.320745321,84.4101763,11.99840021,32.20502529,68.10413164
20456,113,1.320745321,84.4101763,11.99840021,32.20502529,68.10413164
20457,113,1.320745321,84.4101763,11.99840021,32.20502529,68.10413164
20458,114,1.320516694,84.47888357,11.99418189,32.21720023,67.98478028
20459,114,1.320516694,84.47888357,11.99418189,32.21720023,67.98478028
20460,113,1.321403558,84.39698156,11.99851733,32.21037668,68.07639225
20461,113,1.321403558,84.39698156,11.99851733,32.21037668,68.07639225
20462,114,1.320427212,84.39573476,12.00701936,32.22848953,68.08648652
20463,114,1.320427212,84.39573476,12.00701936,32.22848953,68.08648652
20464,114,1.320427212,84.39573476,12.00701936,32.22848953,68.08648652
20465,114,1.320427212,84.39573476,12.00701936,32.22848953,68.08648652
20466,115,1.321218528,84.37176117,12.00532433,32.22218748,68.02922607
20467,115,1.321218528,84.37176117,12.00532433,32.22218748,68.02922607
20468,115,1.321218528,84.37176117,12.00532433,32.22218748,68.02922607
20469,115,1.321218528,84.37176117,12.00532433,32.22218748,68.02922607
20470,116,1.321395107,84.45116579,11.98548604,32.27705262,67.9383683
20471,116,1.321395107,84.45116579,11.98548604,32.27705262,67.9383683
20472,116,1.321395107,84.45116579,11.98548604,32.27705262,67.9383683
20473,116,1.321395107,84.45116579,11.98548604,32.27705262,67.9383683
20474,116,1.321395107,84.45116579,11.98548604,32.27705262,67.9383683
20475,118,1.324062538,84.43229748,11.98207866,32.23497245,68.04351108
20476,118,1.324062538,84.43229748,11.98207866,32.23497245,68.04351108
20477,118,1.324062538,84.43229748,11.98207866,32.23497245,68.04351108
20478,118,1.324062538,84.43229748,11.98207866,32.23497245,68.04351108
20479,118,1.324062538,84.43229748,11.98207866,32.23497245,68.04351108
20480,118,1.324062538,84.43229748,11.98207866,32.23497245,68.04351108
20481,118,1.324062538,84.43229748,11.98207866,32.23497245,68.04351108
20482,119,1.325272916,84.55647934,11.98654292,32.21959423,68.03081537
20483,118,1.327377275,84.63641819,11.99350867,32.20586631,68.08896707
20484,118,1.327377275,84.63641819,11.99350867,32.20586631,68.08896707
20485,117,1.326438707,84.67242068,11.99930187,32.23657633,68.06817743
20486,117,1.326438707,84.67242068,11.99930187,32.23657633,68.06817743
20487,117,1.326438707,84.67242068,11.99930187,32.23657633,68.06817743
20488,118,1.32513502,84.64808101,11.99632291,32.2908016,68.02073015
20489,119,1.325374374,84.68135605,12.00054286,32.30813652,68.00742549
20490,120,1.326220703,84.71578844,12.00472778,32.30019433,68.00876487
20491,120,1.326220703,84.71578844,12.00472778,32.30019433,68.00876487
20492,120,1.326220703,84.71578844,12.00472778,32.30019433,68.00876487
20493,121,1.325574331,84.81724054,11.98836674,32.3531016,67.96987989
20494,121,1.325574331,84.81724054,11.98836674,32.3531016,67.96987989
20495,121,1.325574331,84.81724054,11.98836674,32.3531016,67.96987989
20496,121,1.325574331,84.81724054,11.98836674,32.3531016,67.96987989
20497,121,1.325574331,84.81724054,11.98836674,32.3531016,67.96987989
20498,121,1.325574331,84.81724054,11.98836674,32.3531016,67.96987989
20499,121,1.325574331,84.81724054,11.98836674,32.3531016,67.96987989
20500,121,1.325574331,84.81724054,11.98836674,32.3531016,67.96987989
20501,120,1.326700516,84.81751509,11.9940137,32.3570591,67.94631511
20502,120,1.326700516,84.81751509,11.9940137,32.3570591,67.94631511
20503,120,1.326700516,84.81751509,11.9940137,32.3570591,67.94631511
20504,120,1.326700516,84.81751509,11.9940137,32.3570591,67.94631511
20505,120,1.326700516,84.81751509,11.9940137,32.3570591,67.94631511
20506,120,1.326203151,84.71716244,11.98495604,32.33527957,67.9454558
20507,121,1.326861471,84.76037654,11.97132115,32.28205545,67.9598427
20508,120,1.325057619,84.82914131,11.97706444,32.32771891,67.97785324
20509,120,1.325057619,84.82914131,11.97706444,32.32771891,67.97785324
20510,121,1.323170742,84.81256573,11.98982155,32.3402406,68.09750996
20511,121,1.323170742,84.81256573,11.98982155,32.3402406,68.09750996
20512,122,1.322588789,84.65790072,11.99849929,32.31104616,68.10343546
20513,122,1.322588789,84.65790072,11.99849929,32.31104616,68.10343546
20514,122,1.322588789,84.65790072,11.99849929,32.31104616,68.10343546
20515,123,1.322852499,84.69667353,12.00151403,32.32441548,68.07771214
20516,123,1.322852499,84.69667353,12.00151403,32.32441548,68.07771214
20517,123,1.322852499,84.69667353,12.00151403,32.32441548,68.07771214
20518,123,1.322852499,84.69667353,12.00151403,32.32441548,68.07771214
20519,123,1.322852499,84.69667353,12.00151403,32.32441548,68.07771214
20520,122,1.323140323,84.8275019,12.00480626,32.33636664,68.0558936
20521,122,1.323140323,84.8275019,12.00480626,32.33636664,68.0558936
20522,122,1.323140323,84.8275019,12.00480626,32.33636664,68.0558936
20523,122,1.323140323,84.8275019,12.00480626,32.33636664,68.0558936
20524,122,1.323140323,84.8275019,12.00480626,32.33636664,68.0558936
20525,121,1.32203549,84.91653748,12.00523437,32.38382165,68.08240684
20526,121,1.32203549,84.91653748,12.00523437,32.38382165,68.08240684
20527,120,1.323787935,84.8808734,11.98894361,32.36664749,68.0364633
20528,120,1.323787935,84.8808734,11.98894361,32.36664749,68.0364633
20529,119,1.32448126,84.781318,12.00040355,32.30483398,68.09296235
20530,119,1.32448126,84.781318,12.00040355,32.30483398,68.09296235
20531,120,1.325379847,84.73050576,11.98858454,32.27559115,68.12374858
20532,120,1.325379847,84.73050576,11.98858454,32.27559115,68.12374858
20533,120,1.325379847,84.73050576,11.98858454,32.27559115,68.12374858
20534,121,1.325058036,84.76249092,11.98769256,32.29260856,68.13652271
20535,121,1.325058036,84.76249092,11.98769256,32.29260856,68.13652271
20536,120,1.323675835,84.75224556,11.98794515,32.28484309,68.16232212
20537,120,1.323675835,84.75224556,11.98794515,32.28484309,68.16232212
20538,120,1.323675835,84.75224556,11.98794515,32.28484309,68.16232212
20539,120,1.323675835,84.75224556,11.98794515,32.28484309,68.16232212
20540,119,1.323623731,84.77060434,11.99005763,32.32010138,68.12056783
20541,117,1.325565963,84.84093585,11.99021509,32.31014253,68.17528239
20542,117,1.325565963,84.84093585,11.99021509,32.31014253,68.17528239
20543,117,1.325565963,84.84093585,11.99021509,32.31014253,68.17528239
20544,117,1.325565963,84.84093585,11.99021509,32.31014253,68.17528239
20545,117,1.325565963,84.84093585,11.99021509,32.31014253,68.17528239
20546,117,1.325565963,84.84093585,11.99021509,32.31014253,68.17528239
20547,117,1.325565963,84.84093585,11.99021509,32.31014253,68.17528239
20548,117,1.325565963,84.84093585,11.99021509,32.31014253,68.17528239
20549,117,1.325565963,84.84093585,11.99021509,32.31014253,68.17528239
20550,117,1.325565963,84.84093585,11.99021509,32.31014253,68.17528239
20551,117,1.325565963,84.84093585,11.99021509,32.31014253,68.17528239
20552,117,1.325565963,84.84093585,11.99021509,32.31014253,68.17528239
20553,116,1.324888727,84.86020981,11.99228504,32.2940171,68.2019716
20554,116,1.324888727,84.86020981,11.99228504,32.2940171,68.2019716
20555,116,1.324888727,84.86020981,11.99228504,32.2940171,68.2019716
20556,116,1.324888727,84.86020981,11.99228504,32.2940171,68.2019716
20557,116,1.324888727,84.86020981,11.99228504,32.2940171,68.2019716
20558,116,1.324888727,84.86020981,11.99228504,32.2940171,68.2019716
20559,116,1.324888727,84.86020981,11.99228504,32.2940171,68.2019716
20560,116,1.324888727,84.86020981,11.99228504,32.2940171,68.2019716
20561,116,1.324888727,84.86020981,11.99228504,32.2940171,68.2019716
20562,116,1.324888727,84.86020981,11.99228504,32.2940171,68.2019716
20563,115,1.325476068,84.99977214,11.99928224,32.29933479,68.20028607
20564,115,1.325476068,84.99977214,11.99928224,32.29933479,68.20028607
20565,114,1.325911715,85.07692688,12.00109299,32.2712207,68.17426146
20566,114,1.325911715,85.07692688,12.00109299,32.2712207,68.17426146
20567,114,1.325911715,85.07692688,12.00109299,32.2712207,68.17426146
20568,114,1.325911715,85.07692688,12.00109299,32.2712207,68.17426146
20569,114,1.325911715,85.07692688,12.00109299,32.2712207,68.17426146
20570,113,1.325793054,85.05246652,12.0015202,32.26017695,68.14434566
20571,113,1.325793054,85.05246652,12.0015202,32.26017695,68.14434566
20572,113,1.325793054,85.05246652,12.0015202,32.26017695,68.14434566
20573,112,1.326305057,84.97965584,12.00410765,32.25548113,68.22706381
20574,111,1.327520898,84.88310329,12.0125511,32.18833697,68.29548934
20575,112,1.328813046,84.79018367,12.00741596,32.13280099,68.23355067
20576,112,1.328813046,84.79018367,12.00741596,32.13280099,68.23355067
20577,112,1.328813046,84.79018367,12.00741596,32.13280099,68.23355067
20578,112,1.328813046,84.79018367,12.00741596,32.13280099,68.23355067
20579,112,1.328813046,84.79018367,12.00741596,32.13280099,68.23355067
20580,114,1.327932567,84.67356711,12.02179761,32.12188146,68.25075018
20581,114,1.327932567,84.67356711,12.02179761,32.12188146,68.25075018
20582,114,1.327932567,84.67356711,12.02179761,32.12188146,68.25075018
20583,114,1.327932567,84.67356711,12.02179761,32.12188146,68.25075018
20584,114,1.327932567,84.67356711,12.02179761,32.12188146,68.25075018
20585,113,1.32624279,84.73718468,12.03074852,32.1571064,68.22788784
20586,113,1.32624279,84.73718468,12.03074852,32.1571064,68.22788784
20587,113,1.32624279,84.73718468,12.03074852,32.1571064,68.22788784
20588,113,1.32624279,84.73718468,12.03074852,32.1571064,68.22788784
20589,114,1.32550331,84.80306114,12.03606622,32.14634237,68.18544094
20590,112,1.325592835,84.75737169,12.04483846,32.18522454,68.17579312
20591,112,1.325592835,84.75737169,12.04483846,32.18522454,68.17579312
20592,112,1.325592835,84.75737169,12.04483846,32.18522454,68.17579312
20593,111,1.325408703,84.77600564,12.03331488,32.21163415,68.1735664
20594,111,1.325408703,84.77600564,12.03331488,32.21163415,68.1735664
20595,112,1.323795557,84.58375003,12.04758261,32.19647405,68.15908372
20596,112,1.323795557,84.58375003,12.04758261,32.19647405,68.15908372
20597,113,1.324648596,84.54866778,12.04548098,32.20862767,68.14501183
20598,113,1.324648596,84.54866778,12.04548098,32.20862767,68.14501183
20599,114,1.325255445,84.58601498,12.05054502,32.19869063,68.14478569
20600,114,1.325255445,84.58601498,12.05054502,32.19869063,68.14478569
20601,115,1.325004642,84.64026379,12.03429698,32.25065864,68.09549099
20602,115,1.325004642,84.64026379,12.03429698,32.25065864,68.09549099
20603,115,1.325004642,84.64026379,12.03429698,32.25065864,68.09549099
20604,115,1.325004642,84.64026379,12.03429698,32.25065864,68.09549099
20605,115,1.326482288,84.69032576,12.03431751,32.27957746,68.07922058
20606,115,1.326482288,84.69032576,12.03431751,32.27957746,68.07922058
20607,115,1.326482288,84.69032576,12.03431751,32.27957746,68.07922058
20608,115,1.326482288,84.69032576,12.03431751,32.27957746,68.07922058
20609,114,1.325236018,84.72251939,12.04321566,32.25715531,68.08917861
20610,114,1.325236018,84.72251939,12.04321566,32.25715531,68.08917861
20611,114,1.325236018,84.72251939,12.04321566,32.25715531,68.08917861
20612,114,1.325236018,84.72251939,12.04321566,32.25715531,68.08917861
20613,114,1.325236018,84.72251939,12.04321566,32.25715531,68.08917861
20614,114,1.325236018,84.72251939,12.04321566,32.25715531,68.08917861
20615,113,1.326240009,84.69715166,12.04379702,32.25831813,68.07483241
20616,113,1.326240009,84.69715166,12.04379702,32.25831813,68.07483241
20617,113,1.326240009,84.69715166,12.04379702,32.25831813,68.07483241
20618,113,1.326240009,84.69715166,12.04379702,32.25831813,68.07483241
20619,113,1.326240009,84.69715166,12.04379702,32.25831813,68.07483241
20620,112,1.327712146,84.71454205,12.04571452,32.20527045,68.09523034
20621,112,1.327712146,84.71454205,12.04571452,32.20527045,68.09523034
20622,112,1.327712146,84.71454205,12.04571452,32.20527045,68.09523034
20623,112,1.327712146,84.71454205,12.04571452,32.20527045,68.09523034
20624,112,1.327712146,84.71454205,12.04571452,32.20527045,68.09523034
20625,112,1.327712146,84.71454205,12.04571452,32.20527045,68.09523034
20626,113,1.326597007,84.71113577,12.05375564,32.21250403,68.09525416
20627,112,1.324781398,84.75192835,12.05968295,32.25305104,68.09954963
20628,112,1.324781398,84.75192835,12.05968295,32.25305104,68.09954963
20629,112,1.324781398,84.75192835,12.05968295,32.25305104,68.09954963
20630,112,1.324781398,84.75192835,12.05968295,32.25305104,68.09954963
20631,112,1.324781398,84.75192835,12.05968295,32.25305104,68.09954963
20632,112,1.324781398,84.75192835,12.05968295,32.25305104,68.09954963
20633,113,1.327251896,84.707251,12.04620366,32.22562128,68.13254319
20634,112,1.326285113,84.61167921,12.04297015,32.19841702,68.15678861
20635,113,1.324433884,84.73424377,12.07633534,32.20555444,68.1836517
20636,113,1.324433884,84.73424377,12.07633534,32.20555444,68.1836517
20637,113,1.324433884,84.73424377,12.07633534,32.20555444,68.1836517
20638,113,1.324433884,84.73424377,12.07633534,32.20555444,68.1836517
20639,111,1.325347241,84.84709073,12.0920478,32.16009395,68.3161125
20640,111,1.325347241,84.84709073,12.0920478,32.16009395,68.3161125
20641,111,1.325347241,84.84709073,12.0920478,32.16009395,68.3161125
20642,111,1.325347241,84.84709073,12.0920478,32.16009395,68.3161125
20643,111,1.325347241,84.84709073,12.0920478,32.16009395,68.3161125
20644,111,1.325347241,84.84709073,12.0920478,32.16009395,68.3161125
20645,111,1.325347241,84.84709073,12.0920478,32.16009395,68.3161125
20646,111,1.325347241,84.84709073,12.0920478,32.16009395,68.3161125
20647,111,1.325347241,84.84709073,12.0920478,32.16009395,68.3161125
20648,111,1.325347241,84.84709073,12.0920478,32.16009395,68.3161125
20649,111,1.325347241,84.84709073,12.0920478,32.16009395,68.3161125
20650,111,1.325347241,84.84709073,12.0920478,32.16009395,68.3161125
20651,111,1.325347241,84.84709073,12.0920478,32.16009395,68.3161125
20652,111,1.325347241,84.84709073,12.0920478,32.16009395,68.3161125
20653,111,1.325347241,84.84709073,12.0920478,32.16009395,68.3161125
20654,111,1.325347241,84.84709073,12.0920478,32.16009395,68.3161125
20655,111,1.325347241,84.84709073,12.0920478,32.16009395,68.3161125
20656,111,1.325347241,84.84709073,12.0920478,32.16009395,68.3161125
20657,111,1.325347241,84.84709073,12.0920478,32.16009395,68.3161125
20658,111,1.325347241,84.84709073,12.0920478,32.16009395,68.3161125
20659,111,1.325347241,84.84709073,12.0920478,32.16009395,68.3161125
20660,111,1.325347241,84.84709073,12.0920478,32.16009395,68.3161125
20661,111,1.325347241,84.84709073,12.0920478,32.16009395,68.3161125
20662,112,1.326126825,84.80135987,12.10464686,32.16488648,68.25915131
20663,112,1.326126825,84.80135987,12.10464686,32.16488648,68.25915131
20664,111,1.327785829,84.77376879,12.08996118,32.15309485,68.26035462
20665,111,1.327785829,84.77376879,12.08996118,32.15309485,68.26035462
20666,111,1.327785829,84.77376879,12.08996118,32.15309485,68.26035462
20667,111,1.327785829,84.77376879,12.08996118,32.15309485,68.26035462
20668,111,1.327785829,84.77376879,12.08996118,32.15309485,68.26035462
20669,111,1.327785829,84.77376879,12.08996118,32.15309485,68.26035462
20670,111,1.327785829,84.77376879,12.08996118,32.15309485,68.26035462
20671,113,1.327268599,84.73297182,12.09363934,32.15237949,68.29233213
20672,113,1.327268599,84.73297182,12.09363934,32.15237949,68.29233213
20673,113,1.327127587,84.77857354,12.10377907,32.14484233,68.38258002
20674,113,1.327127587,84.77857354,12.10377907,32.14484233,68.38258002
20675,116,1.327907665,84.87736232,12.09383927,32.18518938,68.333987
20676,116,1.327907665,84.87736232,12.09383927,32.18518938,68.333987
20677,117,1.327662923,84.73949615,12.09176739,32.1780023,68.35396551
20678,118,1.328645869,84.68882406,12.07974849,32.14435788,68.36900254
20679,117,1.3303578,84.6723064,12.06092979,32.1204381,68.37336216
20680,117,1.3303578,84.6723064,12.06092979,32.1204381,68.37336216
20681,117,1.3303578,84.6723064,12.06092979,32.1204381,68.37336216
20682,117,1.3303578,84.6723064,12.06092979,32.1204381,68.37336216
20683,117,1.330973471,84.75930255,12.07558675,32.1330424,68.28575383
20684,118,1.331965286,84.82370528,12.07794677,32.13488922,68.24367835
20685,118,1.331965286,84.82370528,12.07794677,32.13488922,68.24367835
20686,118,1.331965286,84.82370528,12.07794677,32.13488922,68.24367835
20687,119,1.332637662,84.85074066,12.08099587,32.12779048,68.30204514
20688,119,1.332637662,84.85074066,12.08099587,32.12779048,68.30204514
20689,118,1.333472229,84.82264903,12.08723739,32.11550501,68.41215677
20690,118,1.333472229,84.82264903,12.08723739,32.11550501,68.41215677
20691,118,1.333472229,84.82264903,12.08723739,32.11550501,68.41215677
20692,118,1.333472229,84.82264903,12.08723739,32.11550501,68.41215677
20693,119,1.333879444,84.81499784,12.08051333,32.13680794,68.40128573
20694,119,1.333879444,84.81499784,12.08051333,32.13680794,68.40128573
20695,119,1.333879444,84.81499784,12.08051333,32.13680794,68.40128573
20696,119,1.333879444,84.81499784,12.08051333,32.13680794,68.40128573
20697,119,1.333879444,84.81499784,12.08051333,32.13680794,68.40128573
20698,119,1.333879444,84.81499784,12.08051333,32.13680794,68.40128573
20699,119,1.333879444,84.81499784,12.08051333,32.13680794,68.40128573
20700,119,1.333879444,84.81499784,12.08051333,32.13680794,68.40128573
20701,119,1.333879444,84.81499784,12.08051333,32.13680794,68.40128573
20702,119,1.333879444,84.81499784,12.08051333,32.13680794,68.40128573
20703,119,1.333879444,84.81499784,12.08051333,32.13680794,68.40128573
20704,120,1.334350587,84.77851205,12.06746082,32.08757998,68.43156837
20705,120,1.334350587,84.77851205,12.06746082,32.08757998,68.43156837
20706,120,1.334350587,84.77851205,12.06746082,32.08757998,68.43156837
20707,120,1.334350587,84.77851205,12.06746082,32.08757998,68.43156837
20708,120,1.334350587,84.77851205,12.06746082,32.08757998,68.43156837
20709,120,1.334350587,84.77851205,12.06746082,32.08757998,68.43156837
20710,120,1.334350587,84.77851205,12.06746082,32.08757998,68.43156837
20711,120,1.334350587,84.77851205,12.06746082,32.08757998,68.43156837
20712,120,1.334350587,84.77851205,12.06746082,32.08757998,68.43156837
20713,120,1.334350587,84.77851205,12.06746082,32.08757998,68.43156837
20714,120,1.334350587,84.77851205,12.06746082,32.08757998,68.43156837
20715,120,1.334350587,84.77851205,12.06746082,32.08757998,68.43156837
20716,119,1.333706903,84.74331684,12.08114751,32.13847268,68.43926379
20717,118,1.334127327,84.81086091,12.08191756,32.11620362,68.43259359
20718,118,1.334127327,84.81086091,12.08191756,32.11620362,68.43259359
20719,118,1.334127327,84.81086091,12.08191756,32.11620362,68.43259359
20720,118,1.334127327,84.81086091,12.08191756,32.11620362,68.43259359
20721,118,1.334127327,84.81086091,12.08191756,32.11620362,68.43259359
20722,119,1.332115477,84.75986524,12.08988579,32.10114539,68.48399784
20723,119,1.332115477,84.75986524,12.08988579,32.10114539,68.48399784
20724,119,1.332115477,84.75986524,12.08988579,32.10114539,68.48399784
20725,119,1.332115477,84.75986524,12.08988579,32.10114539,68.48399784
20726,119,1.332115477,84.75986524,12.08988579,32.10114539,68.48399784
20727,118,1.332017194,84.7742722,12.09233915,32.08897624,68.45248579
20728,119,1.332832821,84.75983074,12.09256059,32.09063598,68.49447332
20729,119,1.332832821,84.75983074,12.09256059,32.09063598,68.49447332
20730,119,1.332832821,84.75983074,12.09256059,32.09063598,68.49447332
20731,119,1.332832821,84.75983074,12.09256059,32.09063598,68.49447332
20732,120,1.333996813,84.72100589,12.08995164,32.11640222,68.46830696
20733,120,1.333996813,84.72100589,12.08995164,32.11640222,68.46830696
20734,120,1.333996813,84.72100589,12.08995164,32.11640222,68.46830696
20735,120,1.333996813,84.72100589,12.08995164,32.11640222,68.46830696
20736,120,1.333996813,84.72100589,12.08995164,32.11640222,68.46830696
20737,120,1.333996813,84.72100589,12.08995164,32.11640222,68.46830696
20738,120,1.333996813,84.72100589,12.08995164,32.11640222,68.46830696
20739,120,1.333996813,84.72100589,12.08995164,32.11640222,68.46830696
20740,120,1.333996813,84.72100589,12.08995164,32.11640222,68.46830696
20741,119,1.334753152,84.70419687,12.08043421,32.09587083,68.45563541
20742,120,1.333912832,84.75492005,12.07649565,32.11066974,68.3267575
20743,120,1.333912832,84.75492005,12.07649565,32.11066974,68.3267575
20744,120,1.333912832,84.75492005,12.07649565,32.11066974,68.3267575
20745,120,1.333912832,84.75492005,12.07649565,32.11066974,68.3267575
20746,119,1.334265996,84.67529964,12.09577687,32.05474983,68.41283733
20747,119,1.334265996,84.67529964,12.09577687,32.05474983,68.41283733
20748,118,1.334321939,84.75193729,12.10120196,32.02466142,68.39051667
20749,118,1.334321939,84.75193729,12.10120196,32.02466142,68.39051667
20750,118,1.334321939,84.75193729,12.10120196,32.02466142,68.39051667
20751,119,1.334803086,84.72053937,12.08573441,31.99177203,68.39132685
20752,119,1.334803086,84.72053937,12.08573441,31.99177203,68.39132685
20753,119,1.334803086,84.72053937,12.08573441,31.99177203,68.39132685
20754,120,1.335208332,84.7242304,12.07338331,31.95956558,68.41435775
20755,119,1.33438114,84.66158584,12.07320825,31.95320382,68.43210479
20756,120,1.334169923,84.50179103,12.0708924,31.94249722,68.44293375
20757,120,1.333237312,84.64083233,12.08338703,31.96034556,68.45302274
20758,120,1.333237312,84.64083233,12.08338703,31.96034556,68.45302274
20759,120,1.333237312,84.64083233,12.08338703,31.96034556,68.45302274
20760,120,1.333237312,84.64083233,12.08338703,31.96034556,68.45302274
20761,120,1.333237312,84.64083233,12.08338703,31.96034556,68.45302274
20762,120,1.333237312,84.64083233,12.08338703,31.96034556,68.45302274
20763,120,1.333237312,84.64083233,12.08338703,31.96034556,68.45302274
20764,120,1.333237312,84.64083233,12.08338703,31.96034556,68.45302274
20765,119,1.331309574,84.67821592,12.09547574,31.98707338,68.43507842
20766,119,1.331309574,84.67821592,12.09547574,31.98707338,68.43507842
20767,119,1.331309574,84.67821592,12.09547574,31.98707338,68.43507842
20768,119,1.331309574,84.67821592,12.09547574,31.98707338,68.43507842
20769,118,1.331874515,84.56435868,12.10834459,31.92738924,68.51120935
20770,118,1.331874515,84.56435868,12.10834459,31.92738924,68.51120935
20771,117,1.331091135,84.58358695,12.1030393,31.94218527,68.577756
20772,117,1.331091135,84.58358695,12.1030393,31.94218527,68.577756
20773,117,1.331091135,84.58358695,12.1030393,31.94218527,68.577756
20774,117,1.331091135,84.58358695,12.1030393,31.94218527,68.577756
20775,117,1.331091135,84.58358695,12.1030393,31.94218527,68.577756
20776,118,1.329939457,84.4156706,12.1121746,31.93272186,68.57837765
20777,117,1.331767678,84.32855577,12.07708264,31.93407616,68.56522242
20778,117,1.331767678,84.32855577,12.07708264,31.93407616,68.56522242
20779,116,1.329668211,84.34946467,12.09075117,31.95304578,68.54403595
20780,116,1.329668211,84.34946467,12.09075117,31.95304578,68.54403595
20781,116,1.329668211,84.34946467,12.09075117,31.95304578,68.54403595
20782,115,1.328403391,84.41013914,12.09708249,31.9866353,68.55558848
20783,116,1.328473149,84.43143915,12.07967815,32.02765473,68.479202
20784,116,1.328473149,84.43143915,12.07967815,32.02765473,68.479202
20785,116,1.328473149,84.43143915,12.07967815,32.02765473,68.479202
20786,115,1.327249389,84.43910483,12.08484334,32.05550988,68.48070961
20787,115,1.327249389,84.43910483,12.08484334,32.05550988,68.48070961
20788,115,1.327249389,84.43910483,12.08484334,32.05550988,68.48070961
20789,115,1.327249389,84.43910483,12.08484334,32.05550988,68.48070961
20790,114,1.327227191,84.43676532,12.0987401,32.08793395,68.48656423
20791,114,1.327227191,84.43676532,12.0987401,32.08793395,68.48656423
20792,114,1.327227191,84.43676532,12.0987401,32.08793395,68.48656423
20793,114,1.327227191,84.43676532,12.0987401,32.08793395,68.48656423
20794,114,1.327227191,84.43676532,12.0987401,32.08793395,68.48656423
20795,114,1.327227191,84.43676532,12.0987401,32.08793395,68.48656423
20796,114,1.327227191,84.43676532,12.0987401,32.08793395,68.48656423
20797,114,1.327227191,84.43676532,12.0987401,32.08793395,68.48656423
20798,114,1.327227191,84.43676532,12.0987401,32.08793395,68.48656423
20799,114,1.327227191,84.43676532,12.0987401,32.08793395,68.48656423
20800,114,1.327227191,84.43676532,12.0987401,32.08793395,68.48656423
20801,113,1.326694756,84.37719467,12.09387648,32.07256087,68.48877427
20802,113,1.326694756,84.37719467,12.09387648,32.07256087,68.48877427
20803,113,1.326694756,84.37719467,12.09387648,32.07256087,68.48877427
20804,113,1.326694756,84.37719467,12.09387648,32.07256087,68.48877427
20805,112,1.327668643,84.33487913,12.07641975,32.07626885,68.45515688
20806,110,1.328893069,84.36166642,12.08941764,32.02637855,68.38472111
20807,110,1.328893069,84.36166642,12.08941764,32.02637855,68.38472111
20808,110,1.328893069,84.36166642,12.08941764,32.02637855,68.38472111
20809,111,1.328279131,84.31989499,12.08572562,32.02654856,68.43065313
20810,111,1.328279131,84.31989499,12.08572562,32.02654856,68.43065313
20811,111,1.328279131,84.31989499,12.08572562,32.02654856,68.43065313
20812,112,1.32925272,84.39035389,12.08322716,32.01126402,68.40068969
20813,112,1.32925272,84.39035389,12.08322716,32.01126402,68.40068969
20814,112,1.32925272,84.39035389,12.08322716,32.01126402,68.40068969
20815,113,1.329758135,84.42943327,12.09159403,31.99622428,68.42389313
20816,113,1.329758135,84.42943327,12.09159403,31.99622428,68.42389313
20817,113,1.329758135,84.42943327,12.09159403,31.99622428,68.42389313
20818,113,1.329758135,84.42943327,12.09159403,31.99622428,68.42389313
